DrugId|Drugname|ShortTranslation
28104527709|Tilcitin|1 tablet daglig|S
28104527709|Tilcitin|2 tabletter 1 gang daglig|S
28104527709|Tilcitin|1/2 tablet daglig|S
28104527909|Pevison|1 påsmøring daglig|S
28104527909|Pevison|1 påsmøring 2 gange daglig|S
28104527909|Pevison|1 påsmøring 3 gange daglig|S
28104529009|Costad|1 dråbe 2 gange daglig i højre øje|S
28104529009|Costad|1 dråbe 2 gange daglig i venstre øje|S
28104529009|Costad|1 dråbe 2 gange daglig i begge øjne|S
28104529909|Daxas|1 tablet daglig|S
28104530509|Sycrest|1 resoriblet 2 gange daglig|S
28104530509|Sycrest|2 resoribletter 2 gange daglig|S
28104530609|Sycrest|1 resoriblet 2 gange daglig|S
28104531809|Dorzolamid "STADA"|1 dråbe 3 gange daglig i begge øjne|S
28104531809|Dorzolamid "STADA"|1 dråbe 3 gange daglig i venstre øje|S
28104531809|Dorzolamid "STADA"|1 dråbe 3 gange daglig i højre øje|S
28104531809|Dorzolamid "STADA"|1 dråbe 2 gange daglig i begge øjne|S
28104531809|Dorzolamid "STADA"|1 dråbe 2 gange daglig i venstre øje|S
28104531809|Dorzolamid "STADA"|1 dråbe 2 gange daglig i højre øje|S
28104533109|Rivastigmine "Sandoz"|3 kapsler 2 gange daglig til et måltid|S
28104533109|Rivastigmine "Sandoz"|2 kapsler 2 gange daglig til et måltid|S
28104533109|Rivastigmine "Sandoz"|1 kapsel 2 gange daglig til et måltid|S
28104533209|Rivastigmine "Sandoz"|2 kapsler 2 gange daglig til et måltid|S
28104533209|Rivastigmine "Sandoz"|1 kapsel 2 gange daglig til et måltid|S
28104533309|Rivastigmine "Sandoz"|1 kapsel 2 gange daglig til et måltid|S
28104533609|Mycostatin|1 ml 4 gange daglig|S
28104533609|Mycostatin|10 ml 2 gange daglig|S
28104533609|Mycostatin|5 ml 3 gange daglig|S
28104533709|Bicalutamid "Orion"|1 tablet daglig|S
28104533909|Plaquenil|1 tablet mandag hver uge, 1 uge før ankomst til 4 uger efter afrejse|S
28104533909|Plaquenil|2 tabletter daglig i 1 dage, herefter 6 dages pause|S
28104533909|Plaquenil|1 tablet daglig|S
28104533909|Plaquenil|4 tabletter 1 gang daglig|S
28104533909|Plaquenil|2 tabletter 1 gang daglig|S
28104535509|Valsartan "Krka"|1/2 tablet 2 gange daglig|S
28104535509|Valsartan "Krka"|1 tablet 2 gange daglig|S
28104535509|Valsartan "Krka"|2 tabletter 2 gange daglig|S
28104535609|Valsartan "Krka"|1 tablet 2 gange daglig|S
28104535609|Valsartan "Krka"|2 tabletter 1 gang daglig|S
28104535609|Valsartan "Krka"|1/2 tablet 2 gange daglig|S
28104535609|Valsartan "Krka"|1 tablet daglig|S
28104535609|Valsartan "Krka"|2 tabletter 2 gange daglig|S
28104535709|Valsartan "Krka"|1/2 tablet daglig|S
28104535709|Valsartan "Krka"|1/2 tablet 2 gange daglig|S
28104535709|Valsartan "Krka"|1 tablet daglig|S
28104535709|Valsartan "Krka"|1 tablet 2 gange daglig|S
28104535809|Prestarium Neo|2 tabletter morgen før morgenmaden|S
28104535809|Prestarium Neo|1 tablet daglig før morgenmaden|S
28104535909|Prestarium Neo Forte|1 tablet daglig før morgenmaden|S
28104536109|Nexplanon|1 implantat 1 gang|S
28104540509|Vesicare|2 tabletter 1 gang daglig|S
28104540509|Vesicare|1 tablet daglig|S
28104540609|Vesicare|2 tabletter 1 gang daglig|S
28104540609|Vesicare|1 tablet daglig|S
28104541009|Arzolamid|1 dråbe 3 gange daglig i begge øjne|S
28104541009|Arzolamid|1 dråbe 3 gange daglig i venstre øje|S
28104541009|Arzolamid|1 dråbe 3 gange daglig i højre øje|S
28104541009|Arzolamid|1 dråbe 2 gange daglig i begge øjne|S
28104541009|Arzolamid|1 dråbe 2 gange daglig i venstre øje|S
28104541009|Arzolamid|1 dråbe 2 gange daglig i højre øje|S
28104541109|Arzotilol|1 dråbe daglig i begge øjne|S
28104541109|Arzotilol|1 dråbe daglig i venstre øje|S
28104541109|Arzotilol|1 dråbe daglig i højre øje|S
28104541109|Arzotilol|1 dråbe 2 gange daglig i begge øjne|S
28104541109|Arzotilol|1 dråbe 2 gange daglig i venstre øje|S
28104541109|Arzotilol|1 dråbe 2 gange daglig i højre øje|S
28104542209|Alzen SR|1 tablet daglig 1 time før et måltid|S
28104542209|Alzen SR|2 tabletter 1 gang daglig 1 time før et måltid|S
28104542209|Alzen SR|3 tabletter 1 gang daglig 1 time før et måltid|S
28104542209|Alzen SR|4 tabletter før sengetid|S
28104542209|Alzen SR|2 tabletter før sengetid|S
28104542209|Alzen SR|1 tablet før sengetid|S
28104542309|Rabeprazolnatrium "Krka"|1 tablet daglig før morgenmaden|S
28104542309|Rabeprazolnatrium "Krka"||S
28104542309|Rabeprazolnatrium "Krka"|1 tablet daglig|S
28104542309|Rabeprazolnatrium "Krka"|2 tabletter 1 gang daglig|S
28104542409|Rabeprazolnatrium "Krka"|1 tablet daglig før morgenmaden|S
28104542409|Rabeprazolnatrium "Krka"|3 tabletter 1 gang daglig|S
28104542409|Rabeprazolnatrium "Krka"|1 tablet daglig|S
28104542409|Rabeprazolnatrium "Krka"|1 tablet 2 gange daglig|S
28104542709|DesmoMelt|2 tabletter før sengetid|S
28104542709|DesmoMelt|1 tablet før sengetid|S
28104542709|DesmoMelt|2 tabletter 3 gange daglig|S
28104542709|DesmoMelt|1 tablet 3 gange daglig|S
28104542809|DesmoMelt|1 tablet før sengetid|S
28104542809|DesmoMelt|1 tablet 3 gange daglig|S
28104543209|Seretide Evohaler|2 pust 2 gange daglig|S
28104544309|Quetiapin "Accord"|3 tabletter 2 gange daglig|S
28104544309|Quetiapin "Accord"|2 tabletter før sengetid|S
28104544309|Quetiapin "Accord"|1 tablet 2 gange daglig|S
28104544309|Quetiapin "Accord"|2 tabletter 2 gange daglig|S
28104544409|Quetiapin "Accord"|3 tabletter 2 gange daglig|S
28104544409|Quetiapin "Accord"|2 tabletter før sengetid|S
28104544409|Quetiapin "Accord"|1 tablet før sengetid|S
28104544409|Quetiapin "Accord"|1 tablet 2 gange daglig|S
28104544409|Quetiapin "Accord"|2 tabletter 2 gange daglig|S
28104544609|Quetiapin "Accord"|1 tablet før sengetid|S
28104544609|Quetiapin "Accord"|1 tablet 2 gange daglig|S
28104544609|Quetiapin "Accord"|2 tabletter 2 gange daglig|S
28104544709|Quetiapin "Accord"|2 tabletter før sengetid|S
28104544709|Quetiapin "Accord"|1 tablet før sengetid|S
28104544709|Quetiapin "Accord"|1 tablet 2 gange daglig|S
28104545009|Symbicort Forte Turbuhaler|1 sug 2 gange daglig|S
28104545709|Omeprazol "Actavis"|2 kapsler 1 gang daglig|S
28104545709|Omeprazol "Actavis"|1 kapsel daglig|S
28104545809|Omeprazol "Actavis"|1 kapsel daglig|N
28104545809|Omeprazol "Actavis"|2 kapsler 1 gang daglig|N
28104548409|Yellox|1 dråbe 2 gange daglig i begge øjne|S
28104548409|Yellox|1 dråbe 2 gange daglig i venstre øje|S
28104548409|Yellox|1 dråbe 2 gange daglig i højre øje|S
28104548709|Crestor|4 tabletter 1 gang daglig|S
28104548709|Crestor|3 tabletter 1 gang daglig|S
28104548709|Crestor|2 tabletter 1 gang daglig|S
28104548709|Crestor|1 tablet daglig|S
28104548709|Crestor|2 tabletter 1 gang daglig|S
28104548909|Skinoren|1 påsmøring 2 gange daglig|S
28104549309|Symbicort Forte Turbohaler|2 sug 1 gang daglig|S
28104549309|Symbicort Forte Turbohaler|1 sug daglig|S
28104549309|Symbicort Forte Turbohaler|2 sug 2 gange daglig|S
28104549309|Symbicort Forte Turbohaler|1 sug 2 gange daglig|S
28104551109|Sildenafil "Mylan"|2 tabletter 1 gang daglig 1 time før virkning ønskes|S
28104551209|Sildenafil "Mylan"|1 tablet daglig 1 time før virkning ønskes|S
28104554409|Lafene|1 plaster hver 3. dag|S
28104554509|Lafene|1 plaster hver 3. dag|S
28104555609|Hirobriz Breezhaler|1 inhalationskapsel daglig|S
28104555709|Hirobriz Breezhaler|1 inhalationskapsel daglig|S
28104555809|Magenterol|8 breve efter behov, indtages i løbet af 6 timer|S
28104555809|Magenterol|1 brev 3 gange daglig|S
28104555809|Magenterol|1 brev 2 gange daglig|S
28104555809|Magenterol|1 brev daglig|S
28104557509|Dicuno|1 tablet efter behov, højst 3 gange daglig|S
28104557509|Dicuno|1 tablet 3 gange daglig|S
28104557509|Dicuno|1 tablet daglig|S
28104557509|Dicuno|1 tablet 2 gange daglig|S
28104557609|Warfarin "Orion"|3 tabletter 1 gang daglig|S
28104557609|Warfarin "Orion"|1/2 tablet daglig|S
28104557609|Warfarin "Orion"|1 tablet daglig|S
28104557609|Warfarin "Orion"|4 tabletter 1 gang daglig|S
28104557609|Warfarin "Orion"|2 tabletter 1 gang daglig|S
28104557709|Relert||S
28104557709|Relert|1 tablet efter behov ved anfald|S
28104558209|Zofran Zydis|1 tablet 2 gange daglig|S
28104558409|Latiotim|1 dråbe daglig i højre øje|S
28104558409|Latiotim|1 dråbe daglig i venstre øje|S
28104558409|Latiotim|1 dråbe daglig i begge øjne|S
28104559909|Losartanka./HClthiazid "Krka"|1 tablet daglig|S
28104562209|Latanoprost "Stada"|1 dråbe aften i højre øje|S
28104562209|Latanoprost "Stada"|1 dråbe aften i venstre øje|S
28104562209|Latanoprost "Stada"|1 dråbe aften i begge øjne|S
28104562409|Spiriva Respimat|2 pust 1 gang daglig|S
28104562609|Pentasa|2 tabletter 1 gang daglig|S
28104562609|Pentasa|1 tablet 3 gange daglig|S
28104562609|Pentasa|1 tablet 4 gange daglig|S
28104562609|Pentasa|1 tablet 2 gange daglig|S
28104562609|Pentasa|2 tabletter 2 gange daglig|S
28104562709|Loceryl|1 påsmøring 2 gange daglig i 3 dage|S
28104562709|Loceryl|1 påsmøring mandag hver uge|S
28104563009|Vesicare|2 tabletter 1 gang daglig|S
28104563009|Vesicare|1 tablet daglig|S
28104563909|Lacrofarm|8 breve efter behov, indtages i løbet af 6 timer|S
28104563909|Lacrofarm|1 brev 3 gange daglig|S
28104563909|Lacrofarm|1 brev 2 gange daglig|S
28104563909|Lacrofarm|1 brev daglig|S
28104565209|Lacidipin "Teva"|2 tabletter 1 gang daglig|S
28104565209|Lacidipin "Teva"|2 tabletter morgen|S
28104565209|Lacidipin "Teva"|1 tablet morgen|S
28104565209|Lacidipin "Teva"|1 tablet daglig|S
28104565209|Lacidipin "Teva"|2 tabletter 1 gang daglig|S
28104565309|Lacidipin "Teva"|1 tablet morgen|S
28104565309|Lacidipin "Teva"|1/2 tablet daglig|S
28104565309|Lacidipin "Teva"|1 tablet daglig|S
28104565609|Mestinon|3 tabletter 4 gange daglig|S
28104565609|Mestinon|3 tabletter 3 gange daglig|S
28104565609|Mestinon|3 tabletter 2 gange daglig|S
28104565609|Mestinon|2 tabletter 3 gange daglig|S
28104565609|Mestinon|1 tablet 3 gange daglig|S
28104565609|Mestinon|1 tablet 6 gange daglig|S
28104565609|Mestinon|1 tablet 4 gange daglig|S
28104565609|Mestinon|1 tablet 2 gange daglig|S
28104565609|Mestinon|2 tabletter 4 gange daglig|S
28104565609|Mestinon|2 tabletter 2 gange daglig|S
28104566209|Clopidogrel "Accord"|1 tablet daglig|S
28104569009|Galieve Cool Mint|2 breve før sengetid|S
28104569009|Galieve Cool Mint|1 brev før sengetid|S
28104569009|Galieve Cool Mint||S
28104569009|Galieve Cool Mint|1 brev efter behov efter et måltid|S
28104569009|Galieve Cool Mint||S
28104569109|Galieve Cool Mint|20 ml efter behov ved halsbrand efter et måltid|S
28104569109|Galieve Cool Mint|10 ml 1 gang daglig efter et måltid|S
28104569109|Galieve Cool Mint||S
28104569109|Galieve Cool Mint|20 ml før sengetid|S
28104569109|Galieve Cool Mint|10 ml før sengetid|S
28104569209|Galieve Peppermint||S
28104569209|Galieve Peppermint|4 tyggetabletter efter behov ved halsbrand efter et måltid|S
28104569209|Galieve Peppermint|3 tyggetabletter efter behov ved halsbrand efter et måltid|S
28104569209|Galieve Peppermint|2 tyggetabletter efter behov efter et måltid|S
28104569209|Galieve Peppermint|4 tyggetabletter før sengetid|S
28104569209|Galieve Peppermint|3 tyggetabletter før sengetid|S
28104569209|Galieve Peppermint|2 tyggetabletter før sengetid|S
28104569509|Zoely|1 tablet daglig i 3 uger, herefter en uges pause|S
28104569509|Zoely|1 tablet daglig|S
28104571009|Sofradex|1 dråbe 6 gange daglig i begge øjne|S
28104571009|Sofradex|1 dråbe 6 gange daglig i venstre øje|S
28104571009|Sofradex|1 dråbe 6 gange daglig i højre øje|S
28104571009|Sofradex|1 dråbe 3 gange daglig i begge øjne|S
28104571009|Sofradex|1 dråbe 3 gange daglig i venstre øje|S
28104571009|Sofradex|1 dråbe 3 gange daglig i højre øje|S
28104571009|Sofradex|2 dråber 3 gange daglig i øret|S
28104571009|Sofradex|2 dråber 3 gange daglig i øret|S
28104571009|Sofradex|4 dråber 4 gange daglig i det inficerede øre|S
28104571009|Sofradex|4 dråber 3 gange daglig i det inficerede øre|S
28104571009|Sofradex|3 dråber 4 gange daglig i det inficerede øre|S
28104571009|Sofradex|3 dråber 3 gange daglig i det inficerede øre|S
28104571009|Sofradex|1 dråbe 4 gange daglig i begge øjne|S
28104571009|Sofradex|1 dråbe 4 gange daglig i venstre øje|S
28104571009|Sofradex|1 dråbe 4 gange daglig i højre øje|S
28104571509|Ibandronat "Actavis"|1 tablet 1 gang om måneden|S
28104572409|Mycophenolatmofetil "Stada"|3 tabletter 2 gange daglig|S
28104572409|Mycophenolatmofetil "Stada"|2 tabletter 2 gange daglig|S
28104572709|Crestor|1 tablet daglig|S
28104572709|Crestor|2 tabletter 1 gang daglig|S
28104572809|Crestor|1 tablet daglig|S
28104575709|Diclofenacnatrium "2care4" Retard|1 tablet daglig|S
28104575709|Diclofenacnatrium "2care4" Retard|2 tabletter 1 gang daglig|S
28104575709|Diclofenacnatrium "2care4" Retard|1 tablet 2 gange daglig|S
28104575809|Diclofenacnatrium "2care4" Retard|1 tablet daglig|S
28104576009|Buprenorphine "Orifarm"|4 resoribletter 1 gang daglig under tungen|S
28104576009|Buprenorphine "Orifarm"|3 resoribletter 1 gang daglig under tungen|S
28104576009|Buprenorphine "Orifarm"|2 resoribletter 1 gang daglig under tungen|S
28104576009|Buprenorphine "Orifarm"|1 resoriblet daglig under tungen|S
28104576109|Buprenorphine "Orifarm"|4 resoribletter 1 gang daglig under tungen|S
28104576109|Buprenorphine "Orifarm"|3 resoribletter 1 gang daglig under tungen|S
28104576109|Buprenorphine "Orifarm"|2 resoribletter 1 gang daglig under tungen|S
28104576109|Buprenorphine "Orifarm"|1 resoriblet daglig under tungen|S
28104576909|Clopixol|3 tabletter 1 gang daglig|S
28104576909|Clopixol|1 tablet 3 gange daglig|S
28104576909|Clopixol|1 tablet daglig|S
28104576909|Clopixol|4 tabletter 1 gang daglig|S
28104576909|Clopixol|2 tabletter 1 gang daglig|S
28104576909|Clopixol|1 tablet 2 gange daglig|S
28104577509|Candesartan/HClthiazid "Krka"|1/2 tablet daglig|S
28104577509|Candesartan/HClthiazid "Krka"|1 tablet daglig|S
28104579309|Brufen Retard|2 tabletter aften|S
28104580009|Tilavist|1 dråbe 4 gange daglig i begge øjne|S
28104580009|Tilavist|1 dråbe 3 gange daglig i begge øjne|S
28104580009|Tilavist|1 dråbe 2 gange daglig i begge øjne|S
28104580109|Thiamazol "2care4"|1 tablet 3 gange daglig|S
28104580109|Thiamazol "2care4"|1 tablet daglig|S
28104580109|Thiamazol "2care4"|1 tablet 4 gange daglig|S
28104580109|Thiamazol "2care4"|1 tablet 2 gange daglig|S
28104581109|Zofran|1 rektal stikpille daglig|S
28104583109|Atorvastatin "Stada"|3 tabletter 1 gang daglig|S
28104583109|Atorvastatin "Stada"|1 tablet daglig|S
28104583109|Atorvastatin "Stada"|4 tabletter 1 gang daglig|S
28104583109|Atorvastatin "Stada"|2 tabletter 1 gang daglig|S
28104583109|Atorvastatin "Stada"|2 tabletter 4 gange daglig|S
28104583209|Atorvastatin "Stada"|3 tabletter 1 gang daglig|S
28104583209|Atorvastatin "Stada"|1 tablet daglig|S
28104583209|Atorvastatin "Stada"|4 tabletter 1 gang daglig|S
28104583209|Atorvastatin "Stada"|2 tabletter 1 gang daglig|S
28104583209|Atorvastatin "Stada"|2 tabletter 4 gange daglig|S
28104583309|Atorvastatin "Stada"|1 tablet daglig|S
28104583309|Atorvastatin "Stada"|2 tabletter 1 gang daglig|S
28104583409|Atorvastatin "Stada"|1 tablet daglig|S
28104584809|Ropinirol "KRKA"|3 tabletter 1 gang daglig|S
28104584809|Ropinirol "KRKA"|1 tablet daglig|S
28104584809|Ropinirol "KRKA"|4 tabletter 1 gang daglig|S
28104584809|Ropinirol "KRKA"|2 tabletter 1 gang daglig|S
28104584909|Ropinirol "KRKA"|4 tabletter 1 gang daglig|S
28104584909|Ropinirol "KRKA"|3 tabletter 1 gang daglig|S
28104584909|Ropinirol "KRKA"|2 tabletter 1 gang daglig|S
28104584909|Ropinirol "KRKA"|1 tablet daglig|S
28104584909|Ropinirol "KRKA"|2 tabletter 1 gang daglig|S
28104585009|Ropinirol "KRKA"|3 tabletter 1 gang daglig|S
28104585009|Ropinirol "KRKA"|2 tabletter 1 gang daglig|S
28104585009|Ropinirol "KRKA"|3 tabletter 1 gang daglig|S
28104585009|Ropinirol "KRKA"|1 tablet daglig|S
28104585009|Ropinirol "KRKA"|2 tabletter 1 gang daglig|S
28104585209|Ropinirol "Sandoz"|4 tabletter 1 gang daglig|S
28104585209|Ropinirol "Sandoz"|3 tabletter 1 gang daglig|S
28104585209|Ropinirol "Sandoz"|2 tabletter 1 gang daglig|S
28104585209|Ropinirol "Sandoz"|1 tablet daglig|S
28104585209|Ropinirol "Sandoz"|2 tabletter 1 gang daglig|S
28104585309|Ropinirol "Sandoz"|3 tabletter 1 gang daglig|S
28104585309|Ropinirol "Sandoz"|2 tabletter 1 gang daglig|S
28104585309|Ropinirol "Sandoz"|3 tabletter 1 gang daglig|S
28104585309|Ropinirol "Sandoz"|1 tablet daglig|S
28104585309|Ropinirol "Sandoz"|2 tabletter 1 gang daglig|S
28104585409|Leflunomide medac|1 tablet daglig|S
28104585509|Leflunomide medac|1 tablet daglig|S
28104586609|Azithromycin "Stada"|12,5 ml 1 gang daglig i 3 dage|S
28104586709|Amlodipin "Bluefish"|1 tablet daglig|S
28104586709|Amlodipin "Bluefish"|2 tabletter 1 gang daglig|S
28104586809|Amlodipin "Bluefish"|1/2 tablet daglig|S
28104586809|Amlodipin "Bluefish"|1 tablet daglig|S
28104586809|Amlodipin "Bluefish"|2 tabletter 1 gang daglig|S
28104586909|Desogestrel "Orifarm"|1 tablet daglig|S
28104587909|Gangiden|8 breve efter behov, indtages i løbet af 6 timer|S
28104587909|Gangiden|1 brev 3 gange daglig|S
28104587909|Gangiden|1 brev 2 gange daglig|S
28104587909|Gangiden|1 brev daglig|S
28104588209|Seretide Diskus|1 sug 2 gange daglig|S
28104588309|Seretide Diskus|1 sug 2 gange daglig|S
28104589409|Sifrol|1 tablet daglig|S
28104589509|Sifrol|1 tablet daglig|S
28104590309|Famvir|1 tablet 2 gange daglig i 1 uge|S
28104590309|Famvir|1 tablet 3 gange daglig i 10 dage|S
28104590309|Famvir|1 tablet 3 gange daglig i 1 uge|S
28104590309|Famvir|1 tablet 3 gange daglig|S
28104590309|Famvir|1 tablet 2 gange daglig|S
28104596509|Zyx appelsin & honning|1 sugetablet efter behov, højst 3 gange daglig i højst 7 dage|S
28104596609|Zyx eukalyptus|1 sugetablet efter behov, højst 3 gange daglig i højst 7 dage|S
28104596809|Lomudal|1 dråbe 4 gange daglig i begge øjne|S
28104596809|Lomudal|1 dråbe 4 gange daglig i begge øjne|S
28104603509|Letrozol "Stada"|1 tablet daglig|S
28104604009|Alatopran|1 dråbe daglig i begge øjne|S
28104604009|Alatopran|1 dråbe daglig i venstre øje|S
28104604009|Alatopran|1 dråbe daglig i højre øje|S
28104604209|Sildenafil "Accord"|2 tabletter 1 gang daglig 1 time før virkning ønskes|S
28104604309|Sildenafil "Accord"|1 tablet daglig 1 time før virkning ønskes|S
28104606009|Spiriva|1 inhalationskapsel daglig|S
28104606209|Sildenafil "Stada"|2 tabletter 1 gang daglig 1 time før virkning ønskes|S
28104606309|Sildenafil "Stada"|1 tablet daglig 1 time før virkning ønskes|S
28104606709|Adepend|1 tablet daglig|S
28104607109|Aciclovir "2care4"|1 tablet 5 gange daglig i 5 dage|S
28104607109|Aciclovir "2care4"|1 tablet 5 gange daglig|S
28104607109|Aciclovir "2care4"|1 tablet 3 gange daglig|S
28104607109|Aciclovir "2care4"|1 tablet 4 gange daglig|S
28104607109|Aciclovir "2care4"|1 tablet 2 gange daglig|S
28104607209|Aciclovir "2care4"|1 tablet 4 gange daglig|S
28104607209|Aciclovir "2care4"|1 tablet 2 gange daglig|S
28104607309|Aciclovir "2care4"|1 tablet 5 gange daglig|S
28104607309|Aciclovir "2care4"|1 tablet 4 gange daglig|S
28104608109|Strattera|1 kapsel morgen|S
28104609409|Desmopressin "Paranova"|2 tabletter 3 gange daglig|S
28104609409|Desmopressin "Paranova"|1 tablet 3 gange daglig|S
28104609409|Desmopressin "Paranova"|4 tabletter før sengetid|S
